"family","species","unique_id","n","sqrt_n","slope","shift_of_min_sm","study_id"
"Gadidae","Gadus morhua","Gadus morhua 428 383",7,2.64575131106459,0.0416900762409328,-0.902,428
"Gadidae","Gadus morhua","Gadus morhua 428 384",17,4.12310562561766,-0.0323607768153588,-0.902,428
"Gadidae","Gadus morhua","Gadus morhua 428 385",19,4.35889894354067,-0.0283468283433062,-0.902,428
"Gadidae","Gadus morhua","Gadus morhua 428 386",14,3.74165738677394,-0.0441627970076143,-0.902,428
"Gadidae","Gadus morhua","Gadus morhua 428 4",18,4.24264068711928,0.0102262715549851,-0.902,428
"Gadidae","Gadus morhua","Gadus morhua 428 401",17,4.12310562561766,-0.0827895766822365,-0.902,428
"Gadidae","Gadus morhua","Gadus morhua 428 402",11,3.3166247903554,-0.0328409553949956,-0.902,428
"Gadidae","Gadus morhua","Gadus morhua 428 403",12,3.46410161513775,-0.0552052421139659,-0.902,428
"Gadidae","Gadus morhua","Gadus morhua 428 404",4,2,-0.3631893356178,-0.902,428
"Gadidae","Gadus morhua","Gadus morhua 428 405",6,2.44948974278318,0.377617150436255,-0.902,428
"Gadidae","Gadus morhua","Gadus morhua 428 431",4,2,-0.263358687278657,-0.902,428
"Gadidae","Gadus morhua","Gadus morhua 428 432",3,1.73205080756888,0.996615895540607,-0.902,428
"Gadidae","Gadus morhua","Gadus morhua 428 433",3,1.73205080756888,-0.123717914826335,-0.902,428
"Gadidae","Gadus morhua","Gadus morhua 428 434",4,2,-0.269320455372868,-0.902,428
"Gadidae","Gadus morhua","Gadus morhua 428 435",3,1.73205080756888,-0.196642057603336,-0.902,428
"Gadidae","Gadus morhua","Gadus morhua 428 436",3,1.73205080756888,-0.514370741270605,-0.902,428
"Gadidae","Gadus morhua","Gadus morhua 428 437",4,2,0.0699854212223766,-0.902,428
"Gadidae","Gadus morhua","Gadus morhua 428 438",4,2,0.643267520902677,-0.902,428
"Gadidae","Gadus morhua","Gadus morhua 428 439",4,2,-0.00958192636844873,-0.902,428
"Gadidae","Gadus morhua","Gadus morhua 428 441",10,3.16227766016838,-0.0847070184072315,-0.902,428
"Gadidae","Gadus morhua","Gadus morhua 428 442",15,3.87298334620742,0.0590155330018351,-0.902,428
"Gadidae","Gadus morhua","Gadus morhua 428 443",11,3.3166247903554,-0.00474507673539252,-0.902,428
"Gadidae","Gadus morhua","Gadus morhua 428 444",9,3,-0.0176065127172132,-0.902,428
"Gadidae","Gadus morhua","Gadus morhua 428 445",14,3.74165738677394,0.0299438698532474,-0.902,428
"Gadidae","Gadus morhua","Gadus morhua 428 446",13,3.60555127546399,0.0262585038507597,-0.902,428
"Gadidae","Gadus morhua","Gadus morhua 428 447",14,3.74165738677394,0.0196605055753119,-0.902,428
"Gadidae","Gadus morhua","Gadus morhua 428 448",13,3.60555127546399,-0.101826563816809,-0.902,428
"Gadidae","Gadus morhua","Gadus morhua 428 449",11,3.3166247903554,0.0225219278922513,-0.902,428
"Gadidae","Gadus morhua","Gadus morhua 428 450",10,3.16227766016838,-0.109003430371772,-0.902,428
"Gadidae","Gadus morhua","Gadus morhua 428 5",26,5.09901951359278,-0.0410207607234699,-0.902,428
"Gadidae","Gadus morhua","Gadus morhua 428 52",3,1.73205080756888,0.376203687416187,-0.902,428
"Gadidae","Gadus morhua","Gadus morhua 428 54",5,2.23606797749979,0.0437313711934525,-0.902,428
"Gadidae","Gadus morhua","Gadus morhua 428 56",88,9.38083151964686,0.00121159044481992,-0.902,428
"Gadidae","Gadus morhua","Gadus morhua 428 57",81,9,-0.00601572867598656,-0.902,428
"Gadidae","Gadus morhua","Gadus morhua 428 58",19,4.35889894354067,-0.0492472357831203,-0.902,428
"Gadidae","Gadus morhua","Gadus morhua 428 59",17,4.12310562561766,-0.102792333229891,-0.902,428
"Gadidae","Gadus morhua","Gadus morhua 428 60",21,4.58257569495584,-0.099457602272372,-0.902,428
"Gadidae","Gadus morhua","Gadus morhua 428 62",27,5.19615242270663,-0.0412645329011744,-0.902,428
"Gadidae","Gadus morhua","Gadus morhua 428 65",82,9.05538513813742,-0.00984549496859717,-0.902,428
"Gadidae","Gadus morhua","Gadus morhua 428 66",86,9.2736184954957,-0.00578611663824208,-0.902,428
"Gadidae","Gadus morhua","Gadus morhua 428 67",59,7.68114574786861,-0.00491590794599621,-0.902,428
"Gadidae","Gadus morhua","Gadus morhua 428 68",44,6.6332495807108,0.00586155476865853,-0.902,428
"Gadidae","Gadus morhua","Gadus morhua 428 80",3,1.73205080756888,0.640464030807128,-0.902,428
"Gadidae","Gadus morhua","Gadus morhua 428 81",35,5.91607978309962,-0.0323457065805779,-0.902,428
"Gadidae","Gadus morhua","Gadus morhua 428 82",49,7,0.0124038433886189,-0.902,428
"Gadidae","Gadus morhua","Gadus morhua 428 83",34,5.8309518948453,-0.00270293347578814,-0.902,428
"Gadidae","Gadus morhua","Gadus morhua 428 84",9,3,-0.123923954652519,-0.902,428
"Gadidae","Gadus morhua","Gadus morhua 428 85",48,6.92820323027551,0.000946515782147212,-0.902,428
"Gadidae","Gadus morhua","Gadus morhua 428 86",23,4.79583152331272,-0.0286893558315532,-0.902,428
"Gadidae","Gadus morhua","Gadus morhua 428 87",3,1.73205080756888,-0.977355554850708,-0.902,428
"Gadidae","Gadus morhua","Gadus morhua 428 91",79,8.88819441731559,-0.00761182489332652,-0.902,428
"Gadidae","Gadus morhua","Gadus morhua 428 92",87,9.32737905308882,-0.0107960517406934,-0.902,428
"Gadidae","Gadus morhua","Gadus morhua 428 93",74,8.60232526704263,-0.00354189282192036,-0.902,428
"Gadidae","Gadus morhua","Gadus morhua 428 94",75,8.66025403784439,-0.00811476967114948,-0.902,428
"Gadidae","Gadus morhua","Gadus morhua 428 95",77,8.77496438739212,0.0104151265203531,-0.902,428
"Gadidae","Gadus morhua","Gadus morhua 428 96",65,8.06225774829855,-0.00973466318153106,-0.902,428
"Gadidae","Gadus morhua","Gadus morhua 428 97",61,7.81024967590665,-0.0046501185796008,-0.902,428
"Gadidae","Gadus morhua","Gadus morhua 428 98",36,6,-0.00592824209672602,-0.902,428
"Gadidae","Gadus morhua","Gadus morhua 428 99",21,4.58257569495584,0.00293461093078214,-0.902,428
"Gadidae","Gadus morhua","Gadus morhua 466 NA",23,4.79583152331272,-0.105039466356672,-0.902,466
"Gadidae","Gadus morhua","Gadus morhua 501 ft120long",7,2.64575131106459,-0.141221864822415,-0.902,501
"Gadidae","Gadus morhua","Gadus morhua 501 ft120short",3,1.73205080756888,-0.52976248535857,-0.902,501
"Gadidae","Gadus morhua","Gadus morhua 501 ft215long",5,2.23606797749979,-0.118997964264695,-0.902,501
"Gadidae","Gadus morhua","Gadus morhua 501 ft230long",7,2.64575131106459,-0.317798973790397,-0.902,501
"Gadidae","Gadus morhua","Gadus morhua 501 ft340long",3,1.73205080756888,-0.726930981667996,-0.902,501
"Gadidae","Gadus morhua","Gadus morhua 501 ft350long",4,2,0.583463101848748,-0.902,501
"Gadidae","Gadus morhua","Gadus morhua 501 ft421long",3,1.73205080756888,-0.256671223283185,-0.902,501
"Gadidae","Gadus morhua","Gadus morhua 501 ft435long",4,2,-0.0864069376931248,-0.902,501
"Gadidae","Gadus morhua","Gadus morhua 501 ft800long",5,2.23606797749979,0.277592480353157,-0.902,501
"Gadidae","Gadus morhua","Gadus morhua 501 ft820long",5,2.23606797749979,-0.0830430482252514,-0.902,501
"Gadidae","Gadus morhua","Gadus morhua 501 ft830long",4,2,-0.198619013085266,-0.902,501
"Gadidae","Gadus morhua","Gadus morhua 501 ft830short",3,1.73205080756888,-0.501679990366463,-0.902,501
"Gadidae","Gadus morhua","Gadus morhua 501 ft840long",5,2.23606797749979,-0.00416899591142078,-0.902,501
"Gasterosteidae","Gasterosteus aculeatus","Gasterosteus aculeatus 119 NA",5,2.23606797749979,0.154211584655147,-1.59,119
"Gasterosteidae","Gasterosteus aculeatus","Gasterosteus aculeatus 123 NA",3,1.73205080756888,0.333169360726549,-1.59,123
"Gasterosteidae","Gasterosteus aculeatus","Gasterosteus aculeatus 213 NA",38,6.16441400296898,-0.00231519104063342,-1.59,213
"Gasterosteidae","Gasterosteus aculeatus","Gasterosteus aculeatus 287 NA",3,1.73205080756888,0,-1.59,287
"Gasterosteidae","Gasterosteus aculeatus","Gasterosteus aculeatus 288 NA",4,2,0.0377336102710981,-1.59,288
"Sebastidae","Helicolenus dactylopterus","Helicolenus dactylopterus 112 NA",5,2.23606797749979,0.606704550389313,1.893,112
"Sebastidae","Helicolenus dactylopterus","Helicolenus dactylopterus 113 NA",8,2.82842712474619,0,1.893,113
"Sebastidae","Helicolenus dactylopterus","Helicolenus dactylopterus 119 NA",33,5.74456264653803,0.0183262629107914,1.893,119
"Sebastidae","Helicolenus dactylopterus","Helicolenus dactylopterus 180 NA",25,5,-0.0618539988909529,1.893,180
"Sebastidae","Helicolenus dactylopterus","Helicolenus dactylopterus 212 NA",5,2.23606797749979,0.606704550389313,1.893,212
"Sebastidae","Helicolenus dactylopterus","Helicolenus dactylopterus 213 NA",46,6.78232998312527,0.0155803188937935,1.893,213
"Sebastidae","Helicolenus dactylopterus","Helicolenus dactylopterus 288 NA",21,4.58257569495584,0.0633582125467296,1.893,288
"Sebastidae","Helicolenus dactylopterus","Helicolenus dactylopterus 466 NA",23,4.79583152331272,0.0102036493861859,1.893,466
"Hemitripteridae","Hemitripterus americanus","Hemitripterus americanus 119 NA",41,6.40312423743285,0.0263972588789781,0,119
"Hemitripteridae","Hemitripterus americanus","Hemitripterus americanus 123 NA",10,3.16227766016838,-0.0987761214091493,0,123
"Hemitripteridae","Hemitripterus americanus","Hemitripterus americanus 128 NA",5,2.23606797749979,0,0,128
"Hemitripteridae","Hemitripterus americanus","Hemitripterus americanus 180 NA",25,5,0.0803761292400171,0,180
"Hemitripteridae","Hemitripterus americanus","Hemitripterus americanus 182 NA",18,4.24264068711928,0.0109244290671052,0,182
"Hemitripteridae","Hemitripterus americanus","Hemitripterus americanus 213 NA",48,6.92820323027551,0.0262659739543367,0,213
"Hemitripteridae","Hemitripterus americanus","Hemitripterus americanus 288 NA",27,5.19615242270663,0.011808633793332,0,288
"Paralichthyidae","Hippoglossina oblonga","Hippoglossina oblonga 112 NA",4,2,-0.371428571428571,4.676,112
"Paralichthyidae","Hippoglossina oblonga","Hippoglossina oblonga 119 NA",27,5.19615242270663,-0.0367525660807013,4.676,119
"Paralichthyidae","Hippoglossina oblonga","Hippoglossina oblonga 123 NA",10,3.16227766016838,-0.0189529632946109,4.676,123
"Paralichthyidae","Hippoglossina oblonga","Hippoglossina oblonga 124 NA",3,1.73205080756888,0,4.676,124
"Paralichthyidae","Hippoglossina oblonga","Hippoglossina oblonga 126 NA",3,1.73205080756888,-0.33308669376324,4.676,126
"Paralichthyidae","Hippoglossina oblonga","Hippoglossina oblonga 180 NA",25,5,0.0914971607600349,4.676,180
"Paralichthyidae","Hippoglossina oblonga","Hippoglossina oblonga 212 NA",4,2,-0.371428571428571,4.676,212
"Paralichthyidae","Hippoglossina oblonga","Hippoglossina oblonga 213 NA",48,6.92820323027551,0.0504016947306157,4.676,213
"Paralichthyidae","Hippoglossina oblonga","Hippoglossina oblonga 288 NA",12,3.46410161513775,-0.0159255236354197,4.676,288
"Pleuronectidae","Hippoglossoides platessoides","Hippoglossoides platessoides 119 NA",41,6.40312423743285,-0.0583117086404896,-0.568,119
"Pleuronectidae","Hippoglossoides platessoides","Hippoglossoides platessoides 123 NA",10,3.16227766016838,0.29854826650549,-0.568,123
"Pleuronectidae","Hippoglossoides platessoides","Hippoglossoides platessoides 128 NA",5,2.23606797749979,0,-0.568,128
"Pleuronectidae","Hippoglossoides platessoides","Hippoglossoides platessoides 180 NA",26,5.09901951359278,-0.0406976723055948,-0.568,180
"Pleuronectidae","Hippoglossoides platessoides","Hippoglossoides platessoides 182 NA",21,4.58257569495584,0.0862341331144315,-0.568,182
"Pleuronectidae","Hippoglossoides platessoides","Hippoglossoides platessoides 213 NA",48,6.92820323027551,0.0195255861047185,-0.568,213
"Pleuronectidae","Hippoglossoides platessoides","Hippoglossoides platessoides 287 NA",3,1.73205080756888,-0.490094025390097,-0.568,287
"Pleuronectidae","Hippoglossoides platessoides","Hippoglossoides platessoides 288 NA",28,5.29150262212918,0.0383756038192601,-0.568,288
"Pleuronectidae","Hippoglossoides platessoides","Hippoglossoides platessoides 428 113",5,2.23606797749979,-0.0384439383790589,-0.568,428
"Pleuronectidae","Hippoglossoides platessoides","Hippoglossoides platessoides 428 116",6,2.44948974278318,0.00503466137040479,-0.568,428
"Pleuronectidae","Hippoglossoides platessoides","Hippoglossoides platessoides 428 121",3,1.73205080756888,0.0355344538481318,-0.568,428
"Pleuronectidae","Hippoglossoides platessoides","Hippoglossoides platessoides 428 164",3,1.73205080756888,0,-0.568,428
"Pleuronectidae","Hippoglossoides platessoides","Hippoglossoides platessoides 428 2",3,1.73205080756888,0.081287583026703,-0.568,428
"Pleuronectidae","Hippoglossoides platessoides","Hippoglossoides platessoides 428 249",4,2,-0.0567656724456447,-0.568,428
"Pleuronectidae","Hippoglossoides platessoides","Hippoglossoides platessoides 428 250",4,2,-0.0352562341176095,-0.568,428
"Pleuronectidae","Hippoglossoides platessoides","Hippoglossoides platessoides 428 252",7,2.64575131106459,-0.044627821056449,-0.568,428
"Pleuronectidae","Hippoglossoides platessoides","Hippoglossoides platessoides 428 253",4,2,0,-0.568,428
"Pleuronectidae","Hippoglossoides platessoides","Hippoglossoides platessoides 428 254",7,2.64575131106459,-0.109880551192418,-0.568,428
"Pleuronectidae","Hippoglossoides platessoides","Hippoglossoides platessoides 428 257",8,2.82842712474619,0.0106479223995749,-0.568,428
"Pleuronectidae","Hippoglossoides platessoides","Hippoglossoides platessoides 428 258",7,2.64575131106459,-0.015262031097247,-0.568,428
"Pleuronectidae","Hippoglossoides platessoides","Hippoglossoides platessoides 428 260",3,1.73205080756888,-0.0615209303234864,-0.568,428
"Pleuronectidae","Hippoglossoides platessoides","Hippoglossoides platessoides 428 291",4,2,0,-0.568,428
"Pleuronectidae","Hippoglossoides platessoides","Hippoglossoides platessoides 428 299",6,2.44948974278318,-0.0903214399768583,-0.568,428
"Pleuronectidae","Hippoglossoides platessoides","Hippoglossoides platessoides 428 381",3,1.73205080756888,0,-0.568,428
"Pleuronectidae","Hippoglossoides platessoides","Hippoglossoides platessoides 428 94",3,1.73205080756888,0.866025403785026,-0.568,428
"Pleuronectidae","Hippoglossoides platessoides","Hippoglossoides platessoides 466 NA",23,4.79583152331272,0.00256270950857557,-0.568,466
"Pleuronectidae","Hippoglossus hippoglossus","Hippoglossus hippoglossus 119 NA",40,6.32455532033676,-0.00528865673995126,0,119
"Pleuronectidae","Hippoglossus hippoglossus","Hippoglossus hippoglossus 123 NA",10,3.16227766016838,0.199694417095214,0,123
"Pleuronectidae","Hippoglossus hippoglossus","Hippoglossus hippoglossus 180 NA",25,5,-0.0727774582704127,0,180
"Pleuronectidae","Hippoglossus hippoglossus","Hippoglossus hippoglossus 182 NA",10,3.16227766016838,-0.0165160058649728,0,182
"Pleuronectidae","Hippoglossus hippoglossus","Hippoglossus hippoglossus 213 NA",47,6.85565460040104,0.00328417107845338,0,213
"Pleuronectidae","Hippoglossus hippoglossus","Hippoglossus hippoglossus 288 NA",23,4.79583152331272,0.0476417360101981,0,288
"Pleuronectidae","Hippoglossus hippoglossus","Hippoglossus hippoglossus 466 NA",10,3.16227766016838,0,0,466
"Centrarchidae","Lepomis gibbosus","Lepomis gibbosus 227 NA",4,2,0.456775882754943,0.912,227
"Rajidae","Leucoraja erinacea","Leucoraja erinacea 119 NA",41,6.40312423743285,0.0510500474925678,0,119
"Rajidae","Leucoraja erinacea","Leucoraja erinacea 123 NA",10,3.16227766016838,-0.195336954879336,0,123
"Rajidae","Leucoraja erinacea","Leucoraja erinacea 124 NA",3,1.73205080756888,0.866025403784798,0,124
"Rajidae","Leucoraja erinacea","Leucoraja erinacea 180 NA",25,5,0.0912138704097622,0,180
"Rajidae","Leucoraja erinacea","Leucoraja erinacea 213 NA",17,4.12310562561766,0.054989551062139,0,213
"Rajidae","Leucoraja erinacea","Leucoraja erinacea 288 NA",15,3.87298334620742,0.0566087689554472,0,288
"Rajidae","Leucoraja ocellata","Leucoraja ocellata 119 NA",41,6.40312423743285,0.0544629979841217,0,119
"Rajidae","Leucoraja ocellata","Leucoraja ocellata 123 NA",10,3.16227766016838,0.0650154933290302,0,123
"Rajidae","Leucoraja ocellata","Leucoraja ocellata 180 NA",25,5,0.111228283128702,0,180
"Rajidae","Leucoraja ocellata","Leucoraja ocellata 213 NA",46,6.78232998312527,0.0301680707092061,0,213
"Rajidae","Leucoraja ocellata","Leucoraja ocellata 288 NA",21,4.58257569495584,0.0338967043174176,0,288
"Pleuronectidae","Limanda ferruginea","Limanda ferruginea 119 NA",41,6.40312423743285,0.00174726577652333,0,119
"Pleuronectidae","Limanda ferruginea","Limanda ferruginea 123 NA",10,3.16227766016838,-0.0519062939346977,0,123
"Pleuronectidae","Limanda ferruginea","Limanda ferruginea 128 NA",5,2.23606797749979,0,0,128
"Pleuronectidae","Limanda ferruginea","Limanda ferruginea 180 NA",25,5,0.0387281175960905,0,180
"Pleuronectidae","Limanda ferruginea","Limanda ferruginea 182 NA",16,4,0.0861213781031872,0,182
"Pleuronectidae","Limanda ferruginea","Limanda ferruginea 213 NA",48,6.92820323027551,-0.0179074372364396,0,213
"Pleuronectidae","Limanda ferruginea","Limanda ferruginea 288 NA",27,5.19615242270663,0.0582605121625663,0,288
"Lophiidae","Lophius americanus","Lophius americanus 112 NA",6,2.44948974278318,0.312676111391381,0,112
"Lophiidae","Lophius americanus","Lophius americanus 119 NA",41,6.40312423743285,-0.0147172413645832,0,119
"Lophiidae","Lophius americanus","Lophius americanus 123 NA",10,3.16227766016838,-0.204290560487919,0,123
"Lophiidae","Lophius americanus","Lophius americanus 180 NA",25,5,0.0120154185353339,0,180
"Lophiidae","Lophius americanus","Lophius americanus 182 NA",12,3.46410161513775,-0.0655662716204096,0,182
"Lophiidae","Lophius americanus","Lophius americanus 212 NA",6,2.44948974278318,0.312676111391381,0,212
"Lophiidae","Lophius americanus","Lophius americanus 213 NA",48,6.92820323027551,0.0277439801957756,0,213
"Lophiidae","Lophius americanus","Lophius americanus 288 NA",25,5,0.0743613449258734,0,288
"Gadidae","Melanogrammus aeglefinus","Melanogrammus aeglefinus 119 NA",41,6.40312423743285,0.0605093151480535,0,119
"Gadidae","Melanogrammus aeglefinus","Melanogrammus aeglefinus 123 NA",10,3.16227766016838,-0.18678996132002,0,123
"Gadidae","Melanogrammus aeglefinus","Melanogrammus aeglefinus 176 NA",3,1.73205080756888,-0.0455802844097652,0,176
"Gadidae","Melanogrammus aeglefinus","Melanogrammus aeglefinus 180 NA",25,5,0.0413070152926528,0,180
"Gadidae","Melanogrammus aeglefinus","Melanogrammus aeglefinus 213 NA",48,6.92820323027551,0.00651022963211822,0,213
"Gadidae","Melanogrammus aeglefinus","Melanogrammus aeglefinus 287 NA",4,2,0.514091460940054,0,287
"Gadidae","Melanogrammus aeglefinus","Melanogrammus aeglefinus 288 NA",26,5.09901951359278,0.0279530730646796,0,288
"Gadidae","Melanogrammus aeglefinus","Melanogrammus aeglefinus 428 164",10,3.16227766016838,0.018656931094754,5.62,428
"Gadidae","Melanogrammus aeglefinus","Melanogrammus aeglefinus 428 190",4,2,0.317887933916844,5.62,428
"Gadidae","Melanogrammus aeglefinus","Melanogrammus aeglefinus 428 192",6,2.44948974278318,-0.0844333016048485,5.62,428
"Gadidae","Melanogrammus aeglefinus","Melanogrammus aeglefinus 428 31",8,2.82842712474619,-0.0234829703505423,5.62,428
"Gadidae","Melanogrammus aeglefinus","Melanogrammus aeglefinus 466 NA",23,4.79583152331272,-0.106642612479546,5.62,466
"Merlucciidae","Merluccius bilinearis","Merluccius bilinearis 112 NA",3,1.73205080756888,-0.866025403784732,0,112
"Merlucciidae","Merluccius bilinearis","Merluccius bilinearis 119 NA",41,6.40312423743285,0.0239846011105299,0,119
"Merlucciidae","Merluccius bilinearis","Merluccius bilinearis 123 NA",10,3.16227766016838,-0.172637209527105,0,123
"Merlucciidae","Merluccius bilinearis","Merluccius bilinearis 176 NA",6,2.44948974278318,-0.173331362576799,0,176
"Merlucciidae","Merluccius bilinearis","Merluccius bilinearis 180 NA",25,5,0.0624987099144254,0,180
"Merlucciidae","Merluccius bilinearis","Merluccius bilinearis 212 NA",3,1.73205080756888,-0.866025403784732,0,212
"Merlucciidae","Merluccius bilinearis","Merluccius bilinearis 213 NA",48,6.92820323027551,-0.0188768135039132,0,213
"Merlucciidae","Merluccius bilinearis","Merluccius bilinearis 287 NA",3,1.73205080756888,-0.494871659305418,0,287
"Merlucciidae","Merluccius bilinearis","Merluccius bilinearis 288 NA",27,5.19615242270663,0.0406919638743605,0,288
"Cottidae","Myoxocephalus octodecemspinosus","Myoxocephalus octodecemspinosus 119 NA",41,6.40312423743285,0.0156808377507623,0,119
"Cottidae","Myoxocephalus octodecemspinosus","Myoxocephalus octodecemspinosus 123 NA",10,3.16227766016838,-0.0788697720038409,0,123
"Cottidae","Myoxocephalus octodecemspinosus","Myoxocephalus octodecemspinosus 124 NA",3,1.73205080756888,0,0,124
"Cottidae","Myoxocephalus octodecemspinosus","Myoxocephalus octodecemspinosus 180 NA",25,5,0.0670697788278605,0,180
"Cottidae","Myoxocephalus octodecemspinosus","Myoxocephalus octodecemspinosus 182 NA",22,4.69041575982343,0.116856213360968,0,182
"Cottidae","Myoxocephalus octodecemspinosus","Myoxocephalus octodecemspinosus 213 NA",48,6.92820323027551,0.0305933490339748,0,213
"Cottidae","Myoxocephalus octodecemspinosus","Myoxocephalus octodecemspinosus 288 NA",27,5.19615242270663,0.0463375766223746,0,288
"Paralichthyidae","Paralichthys dentatus","Paralichthys dentatus 112 NA",8,2.82842712474619,0.0161469388879614,3.228,112
"Paralichthyidae","Paralichthys dentatus","Paralichthys dentatus 119 NA",17,4.12310562561766,0.00676968679806329,3.228,119
"Paralichthyidae","Paralichthys dentatus","Paralichthys dentatus 124 NA",3,1.73205080756888,0,3.228,124
"Paralichthyidae","Paralichthys dentatus","Paralichthys dentatus 180 NA",25,5,0.0679021805823338,3.228,180
"Paralichthyidae","Paralichthys dentatus","Paralichthys dentatus 212 NA",8,2.82842712474619,0.0161469388879614,3.228,212
"Paralichthyidae","Paralichthys dentatus","Paralichthys dentatus 213 NA",47,6.85565460040104,0.045751881089293,3.228,213
"Paralichthyidae","Paralichthys dentatus","Paralichthys dentatus 288 NA",3,1.73205080756888,0,3.228,288
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 11",11,3.3166247903554,0.0789329128836569,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 110",13,3.60555127546399,0,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 111",38,6.16441400296898,0.0131143617750219,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 112",59,7.68114574786861,0.00605970218263851,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 113",32,5.65685424949238,-0.00866014226174562,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 114",8,2.82842712474619,-0.00367009061968688,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 116",23,4.79583152331272,-0.0129838972224647,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 12",47,6.85565460040104,0.00104317483357386,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 121",25,5,0.012831679386505,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 122",38,6.16441400296898,0.0062543429013503,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 126",12,3.46410161513775,0.00839334564629227,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 127",6,2.44948974278318,0,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 128",5,2.23606797749979,0.105474904599045,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 129",9,3,0.01878612716763,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 13",16,4,-0.0136951148809325,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 130",10,3.16227766016838,-0.00848060752823275,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 131",16,4,0.00465698270568192,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 132",13,3.60555127546399,0.038797732617753,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 14",18,4.24264068711928,0.00551229861260649,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 141",9,3,-0.000384959684885062,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 147",3,1.73205080756888,0,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 15",56,7.48331477354788,-0.00118883617162248,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 151",29,5.3851648071345,-0.0170128755327456,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 152",31,5.56776436283002,-0.0104379968004289,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 153",12,3.46410161513775,0.0327496433332849,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 16",57,7.54983443527075,0.0141650085076365,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 161",31,5.56776436283002,0.0015468541146729,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 162",8,2.82842712474619,-0.0282392521498312,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 163",15,3.87298334620742,0.00405707303517864,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 164",31,5.56776436283002,0.00654735314884271,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 17",20,4.47213595499958,-0.0261001292191815,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 172",11,3.3166247903554,0.0319151731173537,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 173",5,2.23606797749979,0,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 174",12,3.46410161513775,-0.033803166381152,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 179",14,3.74165738677394,-0.0641635261756338,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 18",29,5.3851648071345,-5.50600888882939e-17,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 181",18,4.24264068711928,0.00337506207622928,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 182",14,3.74165738677394,-0.0104703268904701,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 183",11,3.3166247903554,0.00788855879727688,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 184",3,1.73205080756888,0,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 185",27,5.19615242270663,-0.00330516593240341,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 186",7,2.64575131106459,0.0542269186488971,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 19",35,5.91607978309962,-0.0224947087189772,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 190",7,2.64575131106459,0.152781895826394,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 191",30,5.47722557505166,-0.0181102449151041,-2.863,428
